CustomerID,TotalPurchases,TotalUnits,TotalRevenue,FirstPurchase,LastPurchase,CustomerAge,RevenuePerDay,CLV
15110.0,4,246,996.1,2011-01-25 11:41:00,2011-11-16 11:16:00,295,3.3766101694915256,1232.4627118644069
15111.0,3,710,1567.48,2010-12-02 11:45:00,2011-11-10 16:58:00,344,4.556627906976744,1663.1691860465116
15113.0,3,2386,3609.33,2011-10-16 15:27:00,2011-11-30 08:23:00,45,80.20733333333334,29275.67666666667
15114.0,10,3096,2760.56,2011-02-11 08:45:00,2011-11-09 15:05:00,272,10.149117647058823,3704.4279411764705
15115.0,1,157,340.11,2011-11-21 14:59:00,2011-11-21 14:59:00,1,340.11,124140.15000000001
15116.0,4,648,1352.75,2011-05-19 08:50:00,2011-11-22 12:25:00,188,7.195478723404255,2626.3497340425533
15117.0,5,1948,1551.78,2011-05-08 12:38:00,2011-11-25 08:12:00,201,7.720298507462687,2817.9089552238806
15118.0,1,1440,244.8,2011-07-28 14:54:00,2011-07-28 14:54:00,1,244.8,89352.0
15119.0,1,88,266.4,2011-04-08 09:08:00,2011-04-08 09:08:00,1,266.4,97235.99999999999
15120.0,1,296,358.82,2011-07-29 09:48:00,2011-07-29 09:48:00,1,358.82,130969.3
15121.0,2,199,457.72,2011-02-24 12:41:00,2011-10-20 14:51:00,239,1.9151464435146444,699.0284518828452
15122.0,3,800,1633.78,2011-02-15 09:59:00,2011-08-17 16:48:00,184,8.879239130434783,3240.9222826086957
15123.0,2,1195,2199.31,2011-05-17 14:57:00,2011-12-02 13:12:00,199,11.05180904522613,4033.910301507538
15124.0,2,233,184.19,2011-06-01 09:06:00,2011-11-17 10:09:00,170,1.0834705882352942,395.4667647058824
15125.0,15,6193,11528.48,2011-03-14 09:59:00,2011-11-14 13:57:00,246,46.86373983739837,17105.265040650404
15127.0,1,251,406.53,2011-10-05 10:30:00,2011-10-05 10:30:00,1,406.53,148383.44999999998
15128.0,4,1343,1471.0,2011-05-04 12:32:00,2011-10-10 13:54:00,160,9.19375,3355.71875
15129.0,11,1794,3447.4,2011-02-21 09:09:00,2011-10-20 14:40:00,242,14.245454545454546,5199.590909090909
15130.0,1,197,330.11,2011-06-23 10:15:00,2011-06-23 10:15:00,1,330.11,120490.15000000001
15132.0,5,679,977.9300000000001,2011-03-22 12:02:00,2011-11-21 17:10:00,245,3.9915510204081635,1456.9161224489796
15133.0,3,680,982.42,2011-02-11 10:38:00,2011-08-04 10:44:00,175,5.613828571428571,2049.0474285714286
15134.0,8,887,1387.99,2011-04-13 11:05:00,2011-11-25 08:55:00,226,6.141548672566372,2241.6652654867257
15135.0,1,43,139.05,2011-04-14 19:16:00,2011-04-14 19:16:00,1,139.05,50753.25000000001
15136.0,4,776,1286.7,2011-09-04 16:05:00,2011-12-07 12:26:00,94,13.688297872340426,4996.228723404255
15139.0,2,208,178.96,2011-01-07 12:44:00,2011-04-14 11:39:00,97,1.8449484536082474,673.4061855670103
15140.0,7,1572,2354.25,2011-03-20 14:37:00,2011-10-18 14:07:00,212,11.10495283018868,4053.307783018868
15142.0,1,365,498.74,2011-10-24 12:51:00,2011-10-24 12:51:00,1,498.74,182040.1
15143.0,1,150,259.45,2011-04-28 12:03:00,2011-04-28 12:03:00,1,259.45,94699.25
15144.0,17,3050,6580.44,2011-01-31 13:17:00,2011-12-01 15:12:00,305,21.575213114754096,7874.952786885245
15145.0,4,756,1194.73,2011-04-05 15:20:00,2011-12-05 17:21:00,245,4.876448979591837,1779.9038775510205
15146.0,2,1473,1327.16,2011-02-21 13:07:00,2011-06-28 12:09:00,127,10.450078740157482,3814.2787401574806
15147.0,1,366,623.5,2011-04-13 15:57:00,2011-04-13 15:57:00,1,623.5,227577.5
15148.0,1,187,301.29,2011-11-29 08:21:00,2011-11-29 08:21:00,1,301.29,109970.85
15149.0,1,128,520.8000000000001,2011-07-29 10:58:00,2011-07-29 10:58:00,1,520.8000000000001,190092.00000000003
15150.0,10,3658,5314.47,2011-03-15 14:21:00,2011-11-22 12:52:00,252,21.089166666666667,7697.545833333334
15152.0,13,2704,4745.69,2011-06-05 15:36:00,2011-11-30 12:32:00,178,26.661179775280896,9731.330617977526
15153.0,1,198,329.25,2011-11-08 17:09:00,2011-11-08 17:09:00,1,329.25,120176.25
15154.0,1,104,296.42,2011-09-25 16:05:00,2011-09-25 16:05:00,1,296.42,108193.3
15156.0,3,597,961.49,2011-11-06 12:41:00,2011-12-08 18:22:00,33,29.136060606060607,10634.66212121212
15157.0,3,2392,1936.07,2010-12-16 13:44:00,2011-12-06 11:28:00,355,5.453718309859155,1990.6071830985913
15158.0,1,198,401.40000000000003,2011-10-25 13:53:00,2011-10-25 13:53:00,1,401.40000000000003,146511.0
15159.0,30,11441,18641.010000000002,2010-12-13 15:44:00,2011-12-08 12:05:00,360,51.78058333333334,18899.912916666668
15160.0,1,84,158.16,2010-12-17 14:15:00,2010-12-17 14:15:00,1,158.16,57728.4
15163.0,2,186,304.47,2011-05-31 15:22:00,2011-11-21 13:10:00,174,1.7498275862068966,638.6870689655173
15164.0,3,360,843.05,2011-01-04 14:21:00,2011-10-02 12:05:00,271,3.1108856088560883,1135.4732472324722
15165.0,1,160,487.75,2010-12-01 14:03:00,2010-12-01 14:03:00,1,487.75,178028.75
15167.0,1,67,163.0,2011-01-23 12:41:00,2011-01-23 12:41:00,1,163.0,59495.0
15168.0,1,52,106.56,2011-11-14 11:26:00,2011-11-14 11:26:00,1,106.56,38894.4
15171.0,1,290,1289.5,2011-01-12 15:36:00,2011-01-12 15:36:00,1,1289.5,470667.5
15172.0,5,1611,1624.05,2011-04-17 11:56:00,2011-12-01 11:51:00,228,7.123026315789473,2599.9046052631575
15174.0,1,145,135.75,2011-01-21 09:06:00,2011-01-21 09:06:00,1,135.75,49548.75
15175.0,1,454,224.14,2011-09-29 11:31:00,2011-09-29 11:31:00,1,224.14,81811.09999999999
15178.0,1,30,40.5,2011-03-24 15:12:00,2011-03-24 15:12:00,1,40.5,14782.5
15179.0,5,1938,2206.95,2011-01-24 13:48:00,2011-11-21 12:53:00,301,7.332059800664451,2676.201827242525
15180.0,1,36,87.5,2010-12-07 14:57:00,2010-12-07 14:57:00,1,87.5,31937.5
15181.0,3,544,689.4799999999999,2011-03-15 12:03:00,2011-10-04 13:58:00,204,3.379803921568627,1233.628431372549
15182.0,2,253,622.85,2011-03-16 12:42:00,2011-07-08 13:37:00,115,5.416086956521739,1976.8717391304347
15184.0,2,223,406.76,2011-06-02 12:06:00,2011-11-10 13:41:00,162,2.5108641975308643,916.4654320987655
15185.0,1,666,310.62,2011-09-30 14:06:00,2011-09-30 14:06:00,1,310.62,113376.3
15186.0,2,215,411.41,2011-06-24 14:54:00,2011-11-25 14:58:00,155,2.6542580645161293,968.8041935483872
15187.0,16,1887,4777.18,2011-05-11 13:49:00,2011-12-08 11:56:00,211,22.640663507109007,8263.842180094787
15189.0,41,6149,16225.39,2011-01-11 12:29:00,2011-12-08 13:22:00,332,48.871656626506024,17838.1546686747
15192.0,3,918,1044.32,2010-12-09 14:56:00,2011-08-12 11:41:00,246,4.24520325203252,1549.49918699187
15193.0,1,144,499.32,2011-10-10 08:23:00,2011-10-10 08:23:00,1,499.32,182251.8
15194.0,15,5703,7616.53,2010-12-06 15:00:00,2011-12-06 15:10:00,366,20.8101912568306,7595.719808743169
15195.0,1,1404,3861.0,2011-12-07 12:20:00,2011-12-07 12:20:00,1,3861.0,1409265.0
15197.0,3,469,1079.6100000000001,2010-12-16 18:01:00,2011-11-29 10:00:00,348,3.102327586206897,1132.3495689655174
15198.0,2,120,193.64,2011-08-07 15:16:00,2011-09-08 14:42:00,32,6.05125,2208.7062499999997
15199.0,4,396,1268.7,2011-02-04 14:04:00,2011-10-11 15:12:00,250,5.0748,1852.302
15201.0,5,1210,1236.54,2011-04-06 14:02:00,2011-09-13 14:53:00,161,7.680372670807453,2803.3360248447207
15203.0,6,1753,1827.8,2011-02-01 12:29:00,2011-11-14 08:16:00,286,6.390909090909091,2332.681818181818
15204.0,1,258,316.58,2010-12-17 13:49:00,2010-12-17 13:49:00,1,316.58,115551.7
15205.0,2,378,653.24,2011-08-04 16:07:00,2011-09-15 19:36:00,43,15.191627906976745,5544.944186046512
15206.0,4,162,420.29999999999995,2011-03-09 08:59:00,2011-11-29 13:41:00,266,1.5800751879699246,576.7274436090225
15208.0,5,316,870.12,2010-12-21 13:03:00,2011-12-08 17:24:00,353,2.464929178470255,899.6991501416431
15210.0,1,228,331.18,2011-04-28 16:11:00,2011-04-28 16:11:00,1,331.18,120880.7
15211.0,2,240,894.4100000000001,2010-12-09 16:08:00,2011-10-10 13:31:00,305,2.9324918032786886,1070.3595081967214
15212.0,1,36,101.8,2011-04-12 13:45:00,2011-04-12 13:45:00,1,101.8,37157.0
15213.0,2,272,328.35,2011-01-14 11:05:00,2011-01-25 12:21:00,12,27.3625,9987.3125
15214.0,8,1254,1661.44,2011-04-11 09:46:00,2011-12-08 12:07:00,242,6.865454545454545,2505.890909090909
15215.0,3,225,734.94,2011-09-04 12:24:00,2011-10-24 11:41:00,50,14.6988,5365.062
15216.0,1,28,96.6,2011-09-13 11:41:00,2011-09-13 11:41:00,1,96.6,35259.0
15218.0,11,3329,5756.89,2011-01-25 11:20:00,2011-11-29 11:48:00,309,18.630711974110035,6800.209870550163
15219.0,1,45,305.75,2011-06-16 16:57:00,2011-06-16 16:57:00,1,305.75,111598.75
15220.0,6,1393,1778.96,2011-03-04 10:24:00,2011-10-19 12:39:00,230,7.734608695652174,2823.1321739130435
15221.0,1,43,403.25,2010-12-08 13:08:00,2010-12-08 13:08:00,1,403.25,147186.25
15222.0,1,440,585.0,2011-01-25 08:03:00,2011-01-25 08:03:00,1,585.0,213525.0
15223.0,2,213,755.75,2011-04-04 12:17:00,2011-04-28 11:31:00,24,31.489583333333332,11493.697916666666
15224.0,2,152,322.08,2010-12-12 12:34:00,2010-12-16 15:02:00,5,64.416,23511.84
15225.0,1,226,409.40000000000003,2011-04-19 14:51:00,2011-04-19 14:51:00,1,409.40000000000003,149431.0
15226.0,1,71,154.41,2011-02-02 11:41:00,2011-02-02 11:41:00,1,154.41,56359.65
15227.0,5,750,1219.4,2011-01-26 15:31:00,2011-11-03 11:59:00,281,4.339501779359431,1583.918149466192
15228.0,4,2255,3386.71,2011-02-18 09:04:00,2011-10-04 13:56:00,229,14.789126637554585,5398.031222707424
15230.0,2,351,429.6,2011-04-13 11:04:00,2011-04-14 14:39:00,2,214.8,78402.0
15232.0,2,686,612.06,2011-07-22 12:21:00,2011-08-18 16:27:00,28,21.85928571428571,7978.639285714285
15234.0,1,196,197.0,2011-03-08 08:53:00,2011-03-08 08:53:00,1,197.0,71905.0
15235.0,12,1324,2247.51,2010-12-01 17:22:00,2011-05-06 09:44:00,156,14.407115384615386,5258.597115384616
15236.0,1,269,321.05,2011-02-14 10:52:00,2011-02-14 10:52:00,1,321.05,117183.25
15237.0,4,1071,1412.32,2011-04-26 15:04:00,2011-12-08 09:46:00,226,6.249203539823008,2280.959292035398
15238.0,3,692,1071.99,2011-06-08 16:00:00,2011-11-10 14:28:00,155,6.916064516129032,2524.3635483870967
15239.0,2,594,780.59,2011-09-22 09:53:00,2011-11-29 14:14:00,69,11.312898550724638,4129.207971014493
15240.0,5,1369,1706.57,2011-02-01 08:23:00,2011-10-26 09:50:00,268,6.367798507462687,2324.2464552238807
15241.0,8,1818,1756.44,2011-03-01 11:02:00,2011-10-04 09:05:00,217,8.094193548387096,2954.38064516129
15243.0,1,185,316.68,2011-09-26 14:12:00,2011-09-26 14:12:00,1,316.68,115588.2
15244.0,2,405,631.57,2011-04-05 15:12:00,2011-10-05 13:19:00,183,3.45120218579235,1259.6887978142076
15245.0,3,1784,2515.84,2011-03-23 13:42:00,2011-07-28 18:56:00,128,19.655,7174.075000000001
15246.0,2,247,514.15,2010-12-16 09:46:00,2011-04-15 14:45:00,121,4.249173553719008,1550.948347107438
15247.0,1,160,356.0,2011-08-09 12:52:00,2011-08-09 12:52:00,1,356.0,129940.0
15249.0,13,3577,6688.46,2011-03-28 12:49:00,2011-11-08 11:45:00,225,29.726488888888888,10850.168444444444
15251.0,11,6171,10484.99,2011-04-12 10:38:00,2011-11-30 15:02:00,233,44.99995708154506,16424.984334763947
15252.0,2,522,740.78,2011-06-09 14:15:00,2011-11-03 13:30:00,147,5.039319727891156,1839.351700680272
15253.0,5,866,918.1999999999999,2011-06-23 12:19:00,2011-11-23 16:22:00,154,5.962337662337662,2176.2532467532465
15254.0,1,275,300.36,2011-08-04 15:04:00,2011-08-04 15:04:00,1,300.36,109631.40000000001
15255.0,1,489,890.85,2011-10-04 12:43:00,2011-10-04 12:43:00,1,890.85,325160.25
15256.0,1,55,98.45,2011-07-14 11:47:00,2011-07-14 11:47:00,1,98.45,35934.25
15257.0,1,46,317.15,2011-03-01 12:58:00,2011-03-01 12:58:00,1,317.15,115759.74999999999
15258.0,2,142,623.16,2011-05-06 14:16:00,2011-06-24 12:30:00,49,12.717551020408163,4641.90612244898
15260.0,7,885,1810.77,2010-12-02 12:09:00,2011-08-31 13:55:00,273,6.632857142857143,2420.9928571428572
15261.0,1,270,254.82,2011-07-27 15:20:00,2011-07-27 15:20:00,1,254.82,93009.3
15262.0,1,73,178.95000000000002,2011-01-20 12:16:00,2011-01-20 12:16:00,1,178.95000000000002,65316.75000000001
15263.0,1,89,156.51,2011-08-25 10:26:00,2011-08-25 10:26:00,1,156.51,57126.149999999994
15264.0,1,265,393.74,2011-10-06 13:49:00,2011-10-06 13:49:00,1,393.74,143715.1
15265.0,2,612,1506.1200000000001,2011-04-18 12:16:00,2011-07-11 14:46:00,85,17.719058823529412,6467.456470588236
15266.0,1,18,119.3,2011-01-05 13:40:00,2011-01-05 13:40:00,1,119.3,43544.5
15267.0,5,944,1717.36,2011-06-10 10:24:00,2011-11-17 15:59:00,161,10.666832298136645,3893.3937888198757
15269.0,1,26,408.8,2011-11-16 09:32:00,2011-11-16 09:32:00,1,408.8,149212.0
15270.0,7,1521,2379.49,2011-02-02 13:25:00,2011-11-24 09:24:00,295,8.066067796610168,2944.1147457627117
15271.0,15,1262,2507.07,2010-12-09 13:47:00,2011-12-02 14:11:00,359,6.983481894150418,2548.9708913649024
15272.0,2,310,721.94,2011-09-14 16:36:00,2011-10-13 12:59:00,29,24.89448275862069,9086.486206896552
15274.0,2,619,716.57,2011-11-21 14:17:00,2011-12-05 16:57:00,15,47.77133333333334,17436.536666666667
15275.0,1,498,615.14,2011-11-02 11:20:00,2011-11-02 11:20:00,1,615.14,224526.1
15276.0,1,64,135.31,2011-10-04 16:39:00,2011-10-04 16:39:00,1,135.31,49388.15
15277.0,1,205,255.89999999999998,2011-10-24 10:08:00,2011-10-24 10:08:00,1,255.89999999999998,93403.49999999999
15279.0,1,189,290.51,2010-12-20 10:48:00,2010-12-20 10:48:00,1,290.51,106036.15
15280.0,1,154,113.12,2011-06-20 17:14:00,2011-06-20 17:14:00,1,113.12,41288.8
15281.0,9,1211,2332.15,2011-01-10 15:51:00,2011-10-12 09:10:00,275,8.480545454545455,3095.3990909090912
15286.0,1,55,240.55,2011-10-21 11:08:00,2011-10-21 11:08:00,1,240.55,87800.75
15287.0,2,433,486.69,2011-09-30 12:30:00,2011-11-17 15:34:00,49,9.932448979591836,3625.3438775510203
15288.0,5,775,2306.52,2010-12-09 13:59:00,2011-10-27 16:58:00,323,7.140928792569659,2606.4390092879257
15289.0,3,1008,939.78,2011-04-04 12:44:00,2011-11-10 13:49:00,221,4.252398190045248,1552.1253393665156
15290.0,18,4501,7943.22,2010-12-15 16:03:00,2011-12-05 11:39:00,355,22.375267605633802,8166.972676056338
15291.0,15,2103,4668.3,2010-12-01 09:32:00,2011-11-14 11:02:00,349,13.37621776504298,4882.319484240688
15292.0,1,56,180.94,2011-05-22 15:00:00,2011-05-22 15:00:00,1,180.94,66043.1
15296.0,6,1766,3672.86,2011-01-17 11:57:00,2011-10-20 11:47:00,276,13.307463768115943,4857.224275362319
15297.0,3,292,641.94,2011-10-07 09:42:00,2011-11-29 16:32:00,54,11.887777777777778,4339.038888888889
15298.0,12,3116,4799.9,2010-12-08 13:55:00,2011-12-07 17:17:00,365,13.150410958904109,4799.9
15299.0,7,2948,4507.01,2010-12-02 16:48:00,2011-10-03 14:19:00,305,14.777081967213116,5393.634918032787
15300.0,1,292,496.44,2011-10-06 17:08:00,2011-10-06 17:08:00,1,496.44,181200.6
15301.0,12,2775,5070.35,2010-12-06 12:21:00,2011-10-20 09:57:00,318,15.944496855345912,5819.741352201258
15303.0,1,248,574.02,2011-02-22 13:59:00,2011-02-22 13:59:00,1,574.02,209517.3
15304.0,8,104,694.4000000000001,2010-12-06 11:42:00,2011-10-10 10:23:00,308,2.254545454545455,822.909090909091
15306.0,3,810,1174.35,2011-07-14 15:22:00,2011-10-06 12:56:00,84,13.980357142857141,5102.830357142857
15307.0,1,37,205.3,2011-09-05 11:38:00,2011-09-05 11:38:00,1,205.3,74934.5
15308.0,1,175,310.47,2011-03-10 13:08:00,2011-03-10 13:08:00,1,310.47,113321.55
15311.0,91,38194,60767.9,2010-12-01 09:41:00,2011-12-09 12:00:00,374,162.48101604278077,59305.57085561498
15312.0,4,516,924.85,2010-12-20 12:51:00,2011-09-25 13:10:00,280,3.3030357142857145,1205.6080357142857
15313.0,1,25,52.0,2011-08-21 16:02:00,2011-08-21 16:02:00,1,52.0,18980.0
15314.0,1,313,327.97,2011-05-24 14:39:00,2011-05-24 14:39:00,1,327.97,119709.05
15315.0,2,862,570.5,2011-08-15 15:17:00,2011-10-06 12:51:00,52,10.971153846153847,4004.4711538461543
15316.0,1,100,165.0,2011-01-17 11:34:00,2011-01-17 11:34:00,1,165.0,60225.0
15318.0,1,642,312.62,2011-12-06 11:30:00,2011-12-06 11:30:00,1,312.62,114106.3
15319.0,1,175,204.5,2011-03-01 12:48:00,2011-03-01 12:48:00,1,204.5,74642.5
15320.0,1,326,267.13,2011-10-26 13:27:00,2011-10-26 13:27:00,1,267.13,97502.45
15321.0,3,1181,2748.31,2011-02-21 11:10:00,2011-09-30 09:40:00,221,12.43579185520362,4539.064027149321
15322.0,1,416,679.68,2011-09-15 09:34:00,2011-09-15 09:34:00,1,679.68,248083.19999999998
15325.0,1,232,162.29,2011-08-28 11:55:00,2011-08-28 11:55:00,1,162.29,59235.85
15326.0,1,386,311.71,2011-01-10 11:38:00,2011-01-10 11:38:00,1,311.71,113774.15
15327.0,1,116,208.75,2011-10-18 11:55:00,2011-10-18 11:55:00,1,208.75,76193.75
15329.0,3,486,1049.7,2011-06-21 10:37:00,2011-10-31 15:36:00,133,7.892481203007519,2880.7556390977447
15330.0,2,1312,714.96,2011-10-10 12:30:00,2011-11-07 17:50:00,29,24.653793103448276,8998.63448275862
15332.0,4,652,1661.06,2010-12-05 12:00:00,2010-12-08 14:43:00,4,415.265,151571.725
15333.0,1,344,1028.56,2011-05-15 13:27:00,2011-05-15 13:27:00,1,1028.56,375424.39999999997
15334.0,3,274,351.67,2011-06-19 13:51:00,2011-07-06 11:22:00,17,20.686470588235295,7550.5617647058825
15335.0,1,80,173.97,2011-10-17 12:50:00,2011-10-17 12:50:00,1,173.97,63499.05
15339.0,2,416,574.07,2011-01-25 13:15:00,2011-10-04 12:51:00,252,2.278055555555556,831.4902777777779
15341.0,1,812,2020.52,2011-09-20 09:40:00,2011-09-20 09:40:00,1,2020.52,737489.8
15342.0,1,283,406.09,2011-08-02 10:19:00,2011-08-02 10:19:00,1,406.09,148222.84999999998
15343.0,1,84,364.5,2011-09-13 13:55:00,2011-09-13 13:55:00,1,364.5,133042.5
15344.0,3,116,563.94,2011-09-26 14:48:00,2011-12-09 10:45:00,74,7.620810810810812,2781.5959459459464
15345.0,1,81,393.54,2011-10-25 11:28:00,2011-10-25 11:28:00,1,393.54,143642.1
15346.0,1,144,252.42000000000002,2011-01-11 11:18:00,2011-01-11 11:18:00,1,252.42000000000002,92133.3
15347.0,1,130,201.60000000000002,2010-12-08 15:25:00,2010-12-08 15:25:00,1,201.60000000000002,73584.00000000001
15348.0,1,84,158.04,2011-09-28 13:17:00,2011-09-28 13:17:00,1,158.04,57684.6
15349.0,2,327,473.81,2011-06-05 15:46:00,2011-07-04 16:06:00,30,15.793666666666667,5764.6883333333335
15350.0,1,51,115.65,2010-12-01 13:33:00,2010-12-01 13:33:00,1,115.65,42212.25
15351.0,7,753,1960.1100000000001,2010-12-05 11:49:00,2011-11-27 12:52:00,358,5.475167597765363,1998.4361731843576
15353.0,2,343,777.02,2010-12-07 11:49:00,2011-03-30 12:15:00,114,6.815964912280702,2487.827192982456
15355.0,2,45,277.05,2011-10-17 15:22:00,2011-11-10 13:44:00,24,11.543750000000001,4213.46875
15356.0,10,1673,2766.5,2010-12-06 14:05:00,2011-11-08 13:11:00,337,8.20919881305638,2996.3575667655787
15358.0,22,7050,8347.2,2010-12-09 10:04:00,2011-12-05 09:04:00,361,23.122437673130197,8439.689750692522
15360.0,1,223,427.93,2011-10-31 09:35:00,2011-10-31 09:35:00,1,427.93,156194.45
15361.0,1,336,418.92,2010-12-13 09:52:00,2010-12-13 09:52:00,1,418.92,152905.80000000002
15363.0,1,144,326.0,2010-12-02 12:28:00,2010-12-02 12:28:00,1,326.0,118990.0
15364.0,2,493,913.19,2011-03-30 13:39:00,2011-09-05 09:46:00,159,5.743333333333334,2096.316666666667
15365.0,7,1084,2314.32,2011-01-28 13:08:00,2011-11-14 08:29:00,290,7.980413793103449,2912.851034482759
15366.0,2,621,602.51,2010-12-16 15:59:00,2011-09-25 15:01:00,283,2.1290106007067138,777.0888692579505
15367.0,4,1057,1877.59,2011-03-09 13:53:00,2011-10-13 14:13:00,219,8.573470319634703,3129.3166666666666
15368.0,1,230,446.94000000000005,2011-11-18 14:42:00,2011-11-18 14:42:00,1,446.94000000000005,163133.1
15370.0,7,830,2386.05,2011-01-11 11:32:00,2011-10-30 10:58:00,292,8.17140410958904,2982.5625
15372.0,1,2924,2007.3999999999999,2011-07-25 16:39:00,2011-07-25 16:39:00,1,2007.3999999999999,732701.0
15373.0,12,500,2415.91,2010-12-03 14:40:00,2011-12-01 15:05:00,364,6.6371153846153845,2422.547115384615
15374.0,1,126,168.0,2011-08-03 09:59:00,2011-08-03 09:59:00,1,168.0,61320.0
15376.0,3,619,1233.3600000000001,2011-05-01 13:45:00,2011-10-30 15:04:00,183,6.739672131147541,2459.980327868853
15379.0,7,2305,3703.29,2010-12-16 13:02:00,2011-06-23 13:13:00,190,19.491,7114.215
15380.0,5,376,1690.2600000000002,2010-12-09 15:01:00,2011-12-01 12:13:00,357,4.734621848739496,1728.1369747899162
15381.0,2,171,596.85,2011-03-16 13:44:00,2011-05-10 11:55:00,55,10.851818181818182,3960.913636363636
15382.0,6,4012,5955.71,2011-02-17 12:01:00,2011-11-25 10:58:00,281,21.194697508896798,7736.064590747332
15384.0,2,596,642.41,2010-12-15 11:34:00,2011-06-23 10:57:00,190,3.3811052631578944,1234.1034210526313
15385.0,1,161,316.88,2011-10-30 15:11:00,2011-10-30 15:11:00,1,316.88,115661.2
15386.0,1,446,394.14,2011-06-06 13:47:00,2011-06-06 13:47:00,1,394.14,143861.1
15388.0,1,88,140.54,2011-03-14 13:53:00,2011-03-14 13:53:00,1,140.54,51297.1
15389.0,1,400,500.0,2011-06-20 16:18:00,2011-06-20 16:18:00,1,500.0,182500.0
15392.0,4,1277,1535.53,2010-12-14 15:50:00,2011-12-05 11:01:00,356,4.313286516853933,1574.3495786516855
15393.0,2,150,231.86,2011-03-03 16:58:00,2011-11-23 16:48:00,265,0.8749433962264151,319.35433962264153
15394.0,4,910,2183.54,2010-12-16 12:46:00,2011-11-30 11:49:00,349,6.256561604584527,2283.6449856733525
15395.0,1,17,107.45,2011-01-18 12:40:00,2011-01-18 12:40:00,1,107.45,39219.25
15396.0,1,122,288.18,2011-08-19 10:56:00,2011-08-19 10:56:00,1,288.18,105185.7
15397.0,1,20,94.0,2011-02-23 09:25:00,2011-02-23 09:25:00,1,94.0,34310.0
15398.0,2,769,1345.53,2011-09-22 14:56:00,2011-11-23 16:47:00,63,21.357619047619046,7795.530952380952
15399.0,3,611,815.77,2011-09-21 15:57:00,2011-12-08 13:04:00,78,10.458589743589743,3817.3852564102563
15400.0,5,390,716.2,2011-03-06 11:27:00,2011-09-08 13:57:00,187,3.8299465240641712,1397.9304812834225
15402.0,2,694,626.77,2011-05-27 13:32:00,2011-07-14 12:17:00,48,13.057708333333332,4766.063541666666
15405.0,1,193,349.1,2011-06-03 14:44:00,2011-06-03 14:44:00,1,349.1,127421.50000000001
15406.0,2,254,510.71000000000004,2011-02-11 16:19:00,2011-11-08 13:22:00,270,1.8915185185185186,690.4042592592593
15407.0,4,558,1056.44,2011-02-07 13:18:00,2011-11-06 11:55:00,272,3.8839705882352944,1417.6492647058824
15408.0,1,106,267.18,2011-03-20 15:02:00,2011-03-20 15:02:00,1,267.18,97520.7
15410.0,8,1200,3450.84,2011-03-23 10:15:00,2011-09-16 14:47:00,178,19.38674157303371,7076.160674157304
15411.0,4,530,1358.88,2011-06-10 12:30:00,2011-11-13 15:19:00,157,8.655286624203823,3159.1796178343952
15412.0,1,108,190.53,2011-06-21 15:24:00,2011-06-21 15:24:00,1,190.53,69543.45
15414.0,3,443,774.9000000000001,2011-04-11 13:45:00,2011-11-30 09:50:00,233,3.3257510729613737,1213.8991416309013
15415.0,1,575,572.8100000000001,2011-01-30 14:13:00,2011-01-30 14:13:00,1,572.8100000000001,209075.65000000002
15416.0,4,2090,3984.32,2011-03-02 08:41:00,2011-10-06 09:38:00,219,18.193242009132423,6640.533333333335
15417.0,1,284,508.8,2011-09-15 15:26:00,2011-09-15 15:26:00,1,508.8,185712.0
15419.0,1,230,135.86,2011-11-15 09:23:00,2011-11-15 09:23:00,1,135.86,49588.9
15421.0,4,500,950.36,2011-02-02 14:36:00,2011-10-12 09:20:00,252,3.771269841269841,1376.513492063492
15422.0,2,38,97.7,2011-01-20 14:17:00,2011-01-20 16:17:00,1,97.7,35660.5
15423.0,1,101,43.5,2011-11-01 14:01:00,2011-11-01 14:01:00,1,43.5,15877.5
15424.0,2,554,383.34,2011-03-30 13:00:00,2011-03-30 13:02:00,1,383.34,139919.09999999998
15426.0,5,674,1447.39,2010-12-05 13:55:00,2011-11-20 15:36:00,351,4.123618233618234,1505.1206552706553
15427.0,3,1013,1483.14,2011-10-23 14:47:00,2011-11-06 14:29:00,14,105.93857142857144,38667.578571428574
15428.0,1,102,93.78,2011-11-24 16:54:00,2011-11-24 16:54:00,1,93.78,34229.7
15429.0,2,380,397.35,2011-09-25 13:42:00,2011-11-13 12:28:00,49,8.109183673469389,2959.8520408163267
15432.0,1,65,171.19,2011-11-16 16:30:00,2011-11-16 16:30:00,1,171.19,62484.35
15433.0,2,534,533.3,2011-03-17 14:12:00,2011-05-10 10:45:00,54,9.875925925925925,3604.7129629629626
15434.0,5,647,1041.48,2011-05-23 14:18:00,2011-12-01 13:33:00,192,5.424375,1979.8968750000001
15435.0,1,54,149.29,2011-11-17 16:39:00,2011-11-17 16:39:00,1,149.29,54490.85
15436.0,3,613,1122.53,2011-04-19 16:52:00,2011-11-27 16:05:00,222,5.056441441441441,1845.601126126126
15437.0,1,79,200.16,2011-03-22 13:11:00,2011-03-22 13:11:00,1,200.16,73058.4
15438.0,1,59,156.57999999999998,2011-07-31 14:19:00,2011-07-31 14:19:00,1,156.57999999999998,57151.7
15440.0,3,197,383.68,2011-05-15 11:30:00,2011-10-16 12:16:00,155,2.4753548387096775,903.5045161290323
15442.0,1,120,594.0,2011-04-05 12:24:00,2011-04-05 12:24:00,1,594.0,216810.0
