Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2022 [YR2022]
Switzerland,CHE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.394,4.122
Switzerland,CHE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.362886179940614,2.83502798644463
Syrian Arab Republic,SYR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,37.855833778197,47.7842891623821
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,22583045060.0821,23622827079.5047
Syrian Arab Republic,SYR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Syrian Arab Republic,SYR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.4175653228571,..
Tajikistan,TJK,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,54.4886347089741,68.2315098276637
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,8300813599.3084,10713525200.3998
Tajikistan,TJK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Tajikistan,TJK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Tanzania,TZA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,23.6896185388871,27.7735344870789
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,61026731925.9213,75769974505.0106
Tanzania,TZA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Tanzania,TZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.4642805799902,4.35027204269101
Thailand,THA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,88.7039844315299,118.72504504686
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,543976691793.886,495645210972.751
Thailand,THA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.716,0.94
Thailand,THA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.706728601314311,6.07741228434321
Timor-Leste,TLS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,36.6534576461179,43.850982704574
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,2032550400,3208594000
Timor-Leste,TLS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,1.537
Timor-Leste,TLS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.958812739703141,7.00530945399787
Togo,TGO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,44.9897743989163,53.7243749779524
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,6992700101.37188,8169476148.95692
Togo,TGO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.036,1.965
Togo,TGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.674652770077436,7.96757361617945
Tonga,TON,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,52.2058128418588,54.2282560294042
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,494197841.113077,518180042.241509
Tonga,TON,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Tonga,TON,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.17954334821808,10.9713652903022
Trinidad and Tobago,TTO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,56.8901154353772,64.9476267721176
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,23775659262.5735,30053446092.0128
Trinidad and Tobago,TTO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.523,4.383
Trinidad and Tobago,TTO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.00054293027237,5.82838638517959
Tunisia,TUN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,87.0932836089983,101.429435605932
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,41905642418.825,44579761022.8993
Tunisia,TUN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,17.153,15.301
Tunisia,TUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.72007532863799,8.30646124447623
Turkiye,TUR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,51.4027541578312,68.1146999549198
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,761005915750.925,907118434653.505
Turkiye,TUR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.73,10.465
Turkiye,TUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,15.1768215720022,72.3088359891207
Turkmenistan,TKM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,30.0600069481729,29.0663365665061
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,45232857142.8571,58972000000
Turkmenistan,TKM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Turkmenistan,TKM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Turks and Caicos Islands,TCA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,30.1541203834352,38.4116339192886
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1177285211.72521,1228794382.95121
Turks and Caicos Islands,TCA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Turks and Caicos Islands,TCA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Tuvalu,TUV,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,60.9720062268324,57.5627438983574
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,54123198.5662913,59065982.0873657
Tuvalu,TUV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,7.318
Tuvalu,TUV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Uganda,UGA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,31.8545620545228,29.6365658898911
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,35348155095.4215,45565333210.9108
Uganda,UGA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.563,..
Uganda,UGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.867588034469,7.1957888597581
Ukraine,UKR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,72.0378246948228,61.3792790776456
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,153883047509.577,161989520721.19
Ukraine,UKR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.194,..
Ukraine,UKR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.88671745611133,20.1836366617478
United Arab Emirates,ARE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,162.175040378286,186.205397839361
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,417989721734.494,502731935197.487
United Arab Emirates,ARE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.331,2.873
United Arab Emirates,ARE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.93108114782173,5.29122604376849
United Kingdom,GBR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,40.5495929949865,43.5616730526313
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2851407164907.81,3114042471144.39
United Kingdom,GBR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.657,3.768
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.73810460086513,7.92204883147902
United States,USA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,19.5478622034132,20.90564220801
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,21539982000000,26006893000000
United States,USA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.669,3.65
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.81221007526021,8.00279982052121
Uruguay,URY,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,25.5953145328964,34.4290016959471
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,62222325807.0578,70164683290.3776
Uruguay,URY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.836,7.877
Uruguay,URY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.88198870879619,9.10437983075437
Uzbekistan,UZB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,54.6812449292944,48.2774323514434
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,67293639798.3996,90095926567.4359
Uzbekistan,UZB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.98,..
Uzbekistan,UZB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,14.5257359560687,11.4466436998836
Vanuatu,VUT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,44.0991368078176,40.1088104090165
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,936526267.622513,1022219297.50335
Vanuatu,VUT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.445,..
Vanuatu,VUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.76252019386111,6.67930581887121
"Venezuela, RB",VEN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,..
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,..,..
"Venezuela, RB",VEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
"Venezuela, RB",VEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Viet Nam,VNM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,154.819009531422,178.014434589132
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,334365270496.667,410324028883.325
Viet Nam,VNM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.681,1.523
Viet Nam,VNM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.7958236745225,3.15650749963129
Virgin Islands (U.S.),VIR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,..
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,4121000000,4672000000
Virgin Islands (U.S.),VIR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Virgin Islands (U.S.),VIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
West Bank and Gaza,PSE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,..
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,17133500000,19165500000
West Bank and Gaza,PSE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,25.34,24.42
West Bank and Gaza,PSE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.58018333639455,3.74122391852077
"Yemen, Rep.",YEM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,24.5481293122993,25.3549089923312
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,..,..
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
"Yemen, Rep.",YEM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Zambia,ZMB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,60.9730257146967,70.7967159421938
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,23308667781.2258,29163782140.4858
Zambia,ZMB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.538,5.993
Zambia,ZMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.15031644316296,10.9932039209136
Zimbabwe,ZWE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,35.3301520474394,46.4748867955429
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,25717409842.4479,32789751736.3323
Zimbabwe,ZWE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.373,10.087
Zimbabwe,ZWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,255.304990757856,104.705170628667
,,,,,
,,,,,
,,,,,
Data from database: World Development Indicators,,,,,
Last Updated: 04/15/2025,,,,,
